data,hora,open,high,low,close,change_value,change_percent,range_value,range_percent,volume_usdt,candle_color,symbol
2025-01-01,09:10:00,93404.42,93419.12,93210.18,93323.85,-80.56999999999243,-0.08625930121935603,208.94000000000233,0.22369391084490686,38,red,BTCUSDT
2025-01-01,09:05:00,93485.99,93486.94,93341.46,93404.42,-81.57000000000698,-0.0872537157706807,145.47999999999593,0.15561690045748663,20,red,BTCUSDT
2025-01-01,09:00:00,93423.36,93486.94,93423.35,93485.99,62.63000000000466,0.06703890761368961,63.58999999999651,0.06806648786769873,11,green,BTCUSDT
2025-01-01,08:55:00,93506.0,93506.01,93423.3,93423.36,-82.63999999999942,-0.08837935533548587,82.70999999999185,0.08845421684169127,18,red,BTCUSDT
2025-01-01,08:50:00,93388.44,93551.12,93388.44,93506.0,117.55999999999767,0.12588281804471482,162.67999999999302,0.17419714902614608,23,green,BTCUSDT
2025-01-01,08:45:00,93475.16,93476.78,93320.82,93388.44,-86.72000000000116,-0.09277331004301159,155.95999999999185,0.16684646487900298,31,red,BTCUSDT
2025-01-01,08:40:00,93468.84,93523.72,93468.84,93475.16,6.320000000006985,0.00676161167722525,54.88000000000466,0.05871475456419986,11,green,BTCUSDT
2025-01-01,08:35:00,93460.99,93526.1,93427.38,93468.84,7.849999999991269,0.008399226244009687,98.72000000000116,0.10562695730058193,24,green,BTCUSDT
2025-01-01,08:30:00,93417.14,93516.81,93391.01,93460.99,43.85000000000582,0.046939994095308225,125.80000000000291,0.13466479491879424,27,green,BTCUSDT
2025-01-01,08:25:00,93672.19,93672.19,93308.2,93417.14,-255.0500000000029,-0.27227931790641696,363.99000000000524,0.38857850980104686,72,red,BTCUSDT
2025-01-01,08:20:00,93676.01,93693.56,93668.3,93672.19,-3.819999999992433,-0.0040778850422775615,25.25999999999476,0.026965281719401542,6,red,BTCUSDT
2025-01-01,08:15:00,93740.57,93742.83,93676.0,93676.01,-64.56000000001222,-0.0688709274970402,66.83000000000175,0.07129250440871197,7,red,BTCUSDT
2025-01-01,08:10:00,93726.0,93749.6,93723.16,93740.57,14.570000000006985,0.015545312933451747,26.44000000000233,0.028209888398099063,5,green,BTCUSDT
2025-01-01,08:05:00,93713.73,93764.52,93672.8,93726.0,12.270000000004075,0.013093065445163771,91.72000000000116,0.09787253159169011,37,green,BTCUSDT
2025-01-01,08:00:00,93693.32,93725.96,93693.32,93713.73,20.40999999998894,0.021783836883983766,32.63999999999942,0.03483706202320445,8,green,BTCUSDT
2025-01-01,07:55:00,93771.33,93771.33,93678.7,93693.32,-78.00999999999476,-0.0831917388822306,92.63000000000466,0.09878285825742758,16,red,BTCUSDT
2025-01-01,07:50:00,93718.0,93779.06,93718.0,93771.33,53.330000000001746,0.056904756823664346,61.05999999999767,0.06515290552508342,7,green,BTCUSDT
2025-01-01,07:45:00,93743.23,93755.77,93716.15,93718.0,-25.229999999995925,-0.026913943545572225,39.620000000009895,0.04226438538549386,3,red,BTCUSDT
2025-01-01,07:40:00,93777.86,93777.86,93721.36,93743.23,-34.63000000000466,-0.03692769274112744,56.5,0.06024876234113254,8,red,BTCUSDT
2025-01-01,07:35:00,93763.1,93810.23,93756.2,93777.86,14.759999999994761,0.015741800345759432,54.029999999998836,0.057623948013662975,10,green,BTCUSDT
2025-01-01,07:30:00,93789.25,93795.16,93761.01,93763.1,-26.14999999999418,-0.027881660211585207,34.15000000000873,0.03641142241782372,8,red,BTCUSDT
2025-01-01,07:25:00,93743.21,93792.0,93739.72,93789.25,46.0399999999936,0.04911289041626971,52.279999999998836,0.055769372523086023,4,green,BTCUSDT
2025-01-01,07:20:00,93735.17,93771.49,93714.24,93743.21,8.040000000008149,0.008577356823493412,57.25,0.06107632812742538,12,green,BTCUSDT
2025-01-01,07:15:00,93682.17,93735.78,93679.93,93735.17,53.0,0.05657426594623075,55.85000000000582,0.05961646703957201,10,green,BTCUSDT
2025-01-01,07:10:00,93667.89,93696.01,93659.44,93682.17,14.279999999998836,0.015245352489523181,36.56999999999243,0.03904219471581183,13,green,BTCUSDT
2025-01-01,07:05:00,93690.69,93709.61,93657.0,93667.89,-22.80000000000291,-0.024335395544640467,52.61000000000058,0.05615285787734148,8,red,BTCUSDT
2025-01-01,07:00:00,93762.73,93763.65,93685.34,93690.69,-72.0399999999936,-0.07683223387372957,78.30999999999767,0.08351932585580397,9,red,BTCUSDT
2025-01-01,06:55:00,93730.48,93762.73,93715.41,93762.73,32.25,0.0344071640303133,47.31999999999243,0.050485178353927594,11,green,BTCUSDT
2025-01-01,06:50:00,93675.44,93730.48,93667.77,93730.48,55.0399999999936,0.058756062421477386,62.70999999999185,0.0669439076026671,9,green,BTCUSDT
2025-01-01,06:45:00,93704.23,93722.03,93669.75,93675.44,-28.789999999993597,-0.030724333362531872,52.279999999998836,0.05579257201088877,15,red,BTCUSDT
2025-01-01,06:40:00,93643.33,93704.23,93643.33,93704.23,60.89999999999418,0.0650339965483865,60.89999999999418,0.0650339965483865,12,green,BTCUSDT
2025-01-01,06:35:00,93608.25,93657.6,93566.71,93643.33,35.080000000001746,0.03747532936466791,90.88999999999942,0.09709614270109677,28,green,BTCUSDT
2025-01-01,06:30:00,93658.51,93658.52,93602.61,93608.25,-50.25999999999476,-0.05366303606580412,55.91000000000349,0.05969558986151231,14,red,BTCUSDT
2025-01-01,06:25:00,93679.16,93694.72,93652.02,93658.51,-20.65000000000873,-0.022043323189499916,42.69999999999709,0.04558110896809609,8,red,BTCUSDT
2025-01-01,06:20:00,93631.85,93711.59,93621.98,93679.16,47.30999999999767,0.05052767834876451,89.61000000000058,0.09570461333403173,10,green,BTCUSDT
2025-01-01,06:15:00,93616.16,93676.64,93611.0,93631.85,15.690000000002328,0.016759926918602865,65.63999999999942,0.07011609961357038,14,green,BTCUSDT
2025-01-01,06:10:00,93667.47,93686.61,93611.0,93616.16,-51.30999999999767,-0.054778889618773384,75.61000000000058,0.08072172761792389,14,red,BTCUSDT
2025-01-01,06:05:00,93731.59,93731.59,93659.86,93667.47,-64.11999999999534,-0.06840810019332366,71.72999999999593,0.0765270278675481,6,red,BTCUSDT
2025-01-01,06:00:00,93796.38,93799.09,93728.47,93731.59,-64.79000000000815,-0.06907516046995432,70.61999999999534,0.07529075215908689,10,red,BTCUSDT
2025-01-01,05:55:00,93801.91,93801.92,93786.51,93796.38,-5.529999999998836,-0.005895402343085376,15.410000000003492,0.016428236909038944,4,red,BTCUSDT
2025-01-01,05:50:00,93845.84,93845.84,93801.91,93801.91,-43.929999999993015,-0.046810812285332,43.929999999993015,0.046810812285332,10,red,BTCUSDT
2025-01-01,05:45:00,93860.59,93875.11,93830.06,93845.84,-14.75,-0.015714795741215776,45.05000000000291,0.04799671512825874,9,red,BTCUSDT
2025-01-01,05:40:00,93818.8,93882.96,93800.28,93860.59,41.7899999999936,0.044543311148718165,82.68000000000757,0.08812732629281932,12,green,BTCUSDT
2025-01-01,05:35:00,93834.05,93878.04,93818.8,93818.8,-15.25,-0.01625209612075787,59.23999999999069,0.06313273273400294,16,red,BTCUSDT
2025-01-01,05:30:00,93901.0,93940.06,93834.05,93834.05,-66.94999999999709,-0.07129849522368994,106.00999999999476,0.11289549632058739,12,red,BTCUSDT
2025-01-01,05:25:00,93723.62,93940.36,93723.61,93901.0,177.38000000000466,0.18925858817660338,216.75,0.23126507490854492,28,green,BTCUSDT
2025-01-01,05:20:00,93684.27,93771.88,93681.39,93723.62,39.34999999999127,0.04200278232406707,90.49000000000524,0.09659038811959066,22,green,BTCUSDT
2025-01-01,05:15:00,93637.61,93686.16,93617.89,93684.27,46.66000000000349,0.0498304046846171,68.27000000000407,0.07290873827301239,10,green,BTCUSDT
2025-01-01,05:10:00,93582.42,93689.41,93582.42,93637.61,55.19000000000233,0.0589747518818196,106.99000000000524,0.11432702851668641,12,green,BTCUSDT
2025-01-01,05:05:00,93591.56,93630.32,93579.88,93582.42,-9.139999999999418,-0.009765837859738013,50.44000000000233,0.053893748538866464,18,red,BTCUSDT
2025-01-01,05:00:00,93569.99,93599.53,93546.84,93591.56,21.569999999992433,0.023052262803482645,52.69000000000233,0.05631078938877981,12,green,BTCUSDT
2025-01-01,04:55:00,93649.22,93685.03,93527.54,93569.99,-79.22999999999593,-0.08460294704002438,157.49000000000524,0.16817011396358159,24,red,BTCUSDT
2025-01-01,04:50:00,93641.73,93685.02,93629.1,93649.22,7.490000000005239,0.007998570722695149,55.919999999998254,0.05971696592961093,7,green,BTCUSDT
2025-01-01,04:45:00,93647.01,93685.8,93609.14,93641.73,-5.279999999998836,-0.005638193894283263,76.66000000000349,0.0818605954423996,24,red,BTCUSDT
2025-01-01,04:40:00,93638.86,93658.51,93630.12,93647.01,8.14999999999418,0.008703651454101619,28.389999999999418,0.030318609175719803,9,green,BTCUSDT
2025-01-01,04:35:00,93689.83,93689.83,93617.9,93638.86,-50.970000000001164,-0.0544029165171942,71.93000000000757,0.07677460830061018,23,red,BTCUSDT
2025-01-01,04:30:00,93745.71,93746.26,93675.14,93689.83,-55.88000000000466,-0.059608060998209575,71.11999999999534,0.07586480490680089,14,red,BTCUSDT
2025-01-01,04:25:00,93707.72,93755.68,93688.3,93745.71,37.99000000000524,0.04054095009461893,67.3799999999901,0.07190442793826389,9,green,BTCUSDT
2025-01-01,04:20:00,93722.8,93789.04,93684.2,93707.72,-15.080000000001746,-0.016090001579126684,104.83999999999651,0.11186178816680306,26,red,BTCUSDT
2025-01-01,04:15:00,93717.54,93734.11,93679.2,93722.8,5.260000000009313,0.005612609976754952,54.91000000000349,0.058590953198305776,18,green,BTCUSDT
2025-01-01,04:10:00,93734.99,93739.47,93690.43,93717.54,-17.45000000001164,-0.018616313929314593,49.04000000000815,0.05231770974745732,20,red,BTCUSDT
2025-01-01,04:05:00,93802.28,93809.83,93726.0,93734.99,-67.2899999999936,-0.07173599618260196,83.83000000000175,0.08936882984081171,13,red,BTCUSDT
2025-01-01,04:00:00,93838.2,93838.2,93733.55,93802.28,-35.919999999998254,-0.03827865410887917,104.64999999999418,0.1115217470070762,22,red,BTCUSDT
2025-01-01,03:55:00,93805.91,93846.64,93795.24,93838.2,32.2899999999936,0.03442213822134831,51.39999999999418,0.05479398899279819,7,green,BTCUSDT
2025-01-01,03:50:00,93791.09,93820.75,93786.41,93805.91,14.820000000006985,0.015801074494397053,34.33999999999651,0.0366132859741757,9,green,BTCUSDT
2025-01-01,03:45:00,93853.27,93877.93,93725.97,93791.09,-62.18000000000757,-0.06625235327443313,151.95999999999185,0.16191231269831285,24,red,BTCUSDT
2025-01-01,03:40:00,93860.58,93897.34,93835.87,93853.27,-7.309999999997672,-0.007788147058112864,61.470000000001164,0.06549075234779198,16,red,BTCUSDT
2025-01-01,03:35:00,93823.85,93862.24,93801.99,93860.58,36.729999999995925,0.03914782861713298,60.25,0.06421608151871831,7,green,BTCUSDT
2025-01-01,03:30:00,93832.91,93861.04,93823.85,93823.85,-9.059999999997672,-0.009655460967796556,37.189999999987776,0.039634281831382796,14,red,BTCUSDT
2025-01-01,03:25:00,93842.66,93861.09,93829.53,93832.91,-9.75,-0.010389731066872998,31.55999999999767,0.033630760253383345,11,red,BTCUSDT
2025-01-01,03:20:00,93851.8,93863.55,93768.8,93842.66,-9.139999999999418,-0.009738758340276285,94.75,0.10095704078131693,20,red,BTCUSDT
2025-01-01,03:15:00,93972.55,93974.99,93835.7,93851.8,-120.75,-0.1284949700737077,139.29000000000815,0.1482241356651577,24,red,BTCUSDT
2025-01-01,03:10:00,93978.38,94005.79,93968.1,93972.55,-5.830000000001746,-0.00620355447710606,37.689999999987776,0.0401049688236675,6,red,BTCUSDT
2025-01-01,03:05:00,93996.29,94055.22,93961.01,93978.38,-17.90999999998894,-0.019053943512014084,94.2100000000064,0.1002273600373019,25,red,BTCUSDT
2025-01-01,03:00:00,94095.16,94101.76,93958.03,93996.29,-98.8700000000099,-0.10507447992012542,143.72999999999593,0.15274962070312215,29,red,BTCUSDT
2025-01-01,02:55:00,94031.65,94097.87,94031.65,94095.16,63.51000000000931,0.06754108855902169,66.22000000000116,0.07042309690407557,18,green,BTCUSDT
2025-01-01,02:50:00,93936.18,94103.34,93936.18,94031.65,95.47000000000116,0.10163283199295646,167.1600000000035,0.1779506043358411,21,green,BTCUSDT
2025-01-01,02:45:00,93935.08,93971.53,93909.61,93936.18,1.0999999999912689,0.0011710215182562987,61.919999999998254,0.06591786582818501,16,green,BTCUSDT
2025-01-01,02:40:00,93886.85,93935.08,93853.8,93935.08,48.229999999995925,0.05137034632645139,81.27999999999884,0.08657229420307405,17,green,BTCUSDT
2025-01-01,02:35:00,93782.24,93893.19,93771.94,93886.85,104.61000000000058,0.11154564019797412,121.25,0.12928887175226353,15,green,BTCUSDT
2025-01-01,02:30:00,93747.35,93807.56,93734.25,93782.24,34.88999999999942,0.037217052002002635,73.30999999999767,0.07819954377376818,18,green,BTCUSDT
2025-01-01,02:25:00,93715.79,93747.35,93693.63,93747.35,31.560000000012224,0.03367628870226909,53.720000000001164,0.057322250604728585,11,green,BTCUSDT
2025-01-01,02:20:00,93764.64,93779.41,93700.69,93715.79,-48.85000000000582,-0.052098530960078146,78.72000000000116,0.08395488960444061,14,red,BTCUSDT
2025-01-01,02:15:00,93800.1,93805.53,93684.32,93764.64,-35.4600000000064,-0.03780379765054238,121.20999999999185,0.12922161063793305,27,red,BTCUSDT
2025-01-01,02:10:00,93688.76,93816.58,93672.71,93800.1,111.34000000001106,0.1188402963173075,143.86999999999534,0.15356164389409718,23,green,BTCUSDT
2025-01-01,02:05:00,93757.23,93789.73,93672.28,93688.76,-68.47000000000116,-0.07302903466751436,117.44999999999709,0.12527033915144153,27,red,BTCUSDT
2025-01-01,02:00:00,93613.73,93786.57,93589.27,93757.23,143.5,0.15328948007947127,197.3000000000029,0.2107596823671089,29,green,BTCUSDT
2025-01-01,01:55:00,93631.74,93655.54,93591.74,93613.73,-18.010000000009313,-0.01923493037725168,63.79999999998836,0.06813928695545801,16,red,BTCUSDT
2025-01-01,01:50:00,93867.47,93867.47,93584.32,93631.74,-235.72999999999593,-0.25113066326385053,283.1499999999942,0.3016486968275529,42,red,BTCUSDT
2025-01-01,01:45:00,93924.29,93958.49,93820.16,93867.47,-56.81999999999243,-0.060495533157602185,138.33000000000175,0.14727819608751022,24,red,BTCUSDT
2025-01-01,01:40:00,93916.23,93983.6,93915.34,93924.29,8.059999999997672,0.008582116211434032,68.26000000000931,0.07268179312564965,15,green,BTCUSDT
2025-01-01,01:35:00,93967.5,93979.51,93902.19,93916.23,-51.270000000004075,-0.054561417511377955,77.31999999999243,0.08228376832414658,18,red,BTCUSDT
2025-01-01,01:30:00,93834.98,93996.3,93829.26,93967.5,132.52000000000407,0.1412266512978466,167.04000000000815,0.17801463803797704,30,green,BTCUSDT
2025-01-01,01:25:00,93908.39,93944.79,93834.03,93834.98,-73.41000000000349,-0.07817192904702497,110.75999999999476,0.11794473315961947,18,red,BTCUSDT
2025-01-01,01:20:00,93984.19,93999.99,93851.28,93908.39,-75.80000000000291,-0.08065186282927257,148.7100000000064,0.1582287403870868,20,red,BTCUSDT
2025-01-01,01:15:00,94143.58,94143.58,93961.43,93984.19,-159.38999999999942,-0.16930522506154896,182.15000000000873,0.19348106371141688,23,red,BTCUSDT
2025-01-01,01:10:00,94068.79,94181.42,94063.42,94143.58,74.79000000000815,0.07950564687821343,118.0,0.12544011674860495,49,green,BTCUSDT
2025-01-01,01:05:00,94106.06,94106.06,93913.03,94068.79,-37.270000000004075,-0.03960425077832828,193.02999999999884,0.2051196277901751,69,red,BTCUSDT
2025-01-01,01:00:00,94393.55,94406.49,94088.67,94106.06,-287.49000000000524,-0.3045653013368024,317.820000000007,0.33669673404592476,30,red,BTCUSDT
2025-01-01,00:55:00,94249.79,94482.29,94203.16,94393.55,143.7600000000093,0.15253084383531182,279.1299999999901,0.2961598110722476,70,green,BTCUSDT
2025-01-01,00:50:00,93970.41,94313.5,93954.04,94249.79,279.3799999999901,0.2973063542023389,359.4600000000064,0.3825246692017268,88,green,BTCUSDT
2025-01-01,00:45:00,93876.26,94012.34,93849.81,93970.41,94.15000000000873,0.10029159661879238,162.52999999999884,0.17313216355231753,30,green,BTCUSDT
2025-01-01,00:40:00,93904.62,93950.99,93871.78,93876.26,-28.360000000000582,-0.030200856997238883,79.2100000000064,0.0843515473466656,20,red,BTCUSDT
2025-01-01,00:35:00,93874.5,93916.89,93824.5,93904.62,30.119999999995343,0.032085390601276534,92.38999999999942,0.09841863338819318,26,green,BTCUSDT
2025-01-01,00:30:00,93755.8,93961.0,93753.27,93874.5,118.69999999999709,0.1266055006730219,207.72999999999593,0.22156495918118765,40,green,BTCUSDT
2025-01-01,00:25:00,93726.01,93760.99,93706.06,93755.8,29.79000000000815,0.03178413334783818,54.93000000000757,0.058606997139862844,14,green,BTCUSDT
2025-01-01,00:20:00,93801.01,93899.99,93696.49,93726.01,-75.0,-0.07995649513795214,203.5,0.21694862347431015,49,red,BTCUSDT
2025-01-01,00:15:00,93651.01,93849.88,93610.71,93801.01,150.0,0.16016912150760573,239.16999999999825,0.2553843252731586,38,green,BTCUSDT
2025-01-01,00:10:00,93610.65,93662.98,93484.52,93651.01,40.36000000000058,0.04311475243468621,178.45999999999185,0.19064070167229033,46,green,BTCUSDT
2025-01-01,00:05:00,93662.83,93692.92,93591.19,93610.65,-52.18000000000757,-0.05571046700169914,101.72999999999593,0.10861298980609055,49,red,BTCUSDT
2025-01-01,00:00:00,93571.01,93730.08,93534.94,93662.83,91.82000000000698,0.09812868323213246,195.13999999999942,0.20854749777735587,81,green,BTCUSDT
2024-12-31,23:55:00,93649.81,93687.52,93571.0,93571.01,-78.80000000000291,-0.08414325667078545,116.52000000000407,0.12442096785888201,21,red,BTCUSDT
2024-12-31,23:50:00,93546.38,93714.22,93544.8,93649.81,103.42999999999302,0.11056547564961146,169.41999999999825,0.18110802363490522,21,green,BTCUSDT
2024-12-31,23:45:00,93494.27,93546.38,93472.13,93546.38,52.11000000000058,0.05573603601589763,74.25,0.0794166316288688,24,green,BTCUSDT
2024-12-31,23:40:00,93470.16,93510.01,93427.39,93494.27,24.110000000000582,0.025794328371750497,82.61999999999534,0.08839184612500432,91,green,BTCUSDT
2024-12-31,23:35:00,93548.17,93548.17,93426.37,93470.16,-78.00999999999476,-0.08339019352275386,121.80000000000291,0.13020030215449743,31,red,BTCUSDT
2024-12-31,23:30:00,93731.66,93741.9,93522.54,93548.17,-183.49000000000524,-0.1957609627312748,219.36000000000058,0.2340297824662452,29,red,BTCUSDT
2024-12-31,23:25:00,93640.41,93756.61,93629.84,93731.66,91.25,0.0974472452651585,126.77000000000407,0.13537958665495387,11,green,BTCUSDT
2024-12-31,23:20:00,93662.58,93665.79,93593.71,93640.41,-22.169999999998254,-0.02367007186861418,72.0799999999872,0.07695709428459818,14,red,BTCUSDT
2024-12-31,23:15:00,93711.97,93720.39,93650.0,93662.58,-49.38999999999942,-0.05270404623870293,70.38999999999942,0.07511313656088908,15,red,BTCUSDT
2024-12-31,23:10:00,93648.56,93764.85,93599.3,93711.97,63.41000000000349,0.06771059800599549,165.5500000000029,0.1767779451173653,19,green,BTCUSDT
2024-12-31,23:05:00,93420.05,93648.56,93380.48,93648.56,228.50999999999476,0.24460487871714345,268.08000000000175,0.2869619530282865,28,green,BTCUSDT
2024-12-31,23:00:00,93497.17,93585.16,93394.05,93420.05,-77.11999999999534,-0.08248377999034125,191.11000000000058,0.2044019086353101,38,red,BTCUSDT
2024-12-31,22:55:00,93529.99,93615.71,93382.44,93497.17,-32.820000000006985,-0.03509034909552218,233.27000000000407,0.24940663417156791,70,red,BTCUSDT
2024-12-31,22:50:00,93792.79,93792.79,93523.17,93529.99,-262.79999999998836,-0.28019211284789414,269.61999999999534,0.2874634606775162,23,red,BTCUSDT
2024-12-31,22:45:00,93787.99,93802.84,93787.99,93792.79,4.7999999999883585,0.005117926079861993,14.849999999991269,0.015833583809602134,5,green,BTCUSDT
2024-12-31,22:40:00,93767.41,93844.49,93765.84,93787.99,20.580000000001746,0.02194792412417251,78.65000000000873,0.08387775667474309,14,green,BTCUSDT
2024-12-31,22:35:00,93679.52,93767.41,93639.31,93767.41,87.88999999999942,0.09381986585755288,128.10000000000582,0.13674280141487255,14,green,BTCUSDT
2024-12-31,22:30:00,93734.95,93735.1,93607.05,93679.52,-55.429999999993015,-0.05913482644413105,128.0500000000029,0.13660859690009214,14,red,BTCUSDT
2024-12-31,22:25:00,93582.46,93734.95,93582.46,93734.95,152.4899999999907,0.162947201858116,152.4899999999907,0.162947201858116,11,green,BTCUSDT
2024-12-31,22:20:00,93746.36,93746.36,93582.46,93582.46,-163.89999999999418,-0.17483345486693477,163.89999999999418,0.17483345486693477,15,red,BTCUSDT
2024-12-31,22:15:00,93775.96,93840.73,93691.04,93746.36,-29.60000000000582,-0.031564592887138476,149.69000000000233,0.15962513207009804,24,red,BTCUSDT
2024-12-31,22:10:00,93718.61,93775.96,93702.36,93775.96,57.35000000000582,0.06119382265700038,73.60000000000582,0.07853296159642767,18,green,BTCUSDT
2024-12-31,22:05:00,93793.56,93793.56,93710.65,93718.61,-74.94999999999709,-0.07990953749915995,82.91000000000349,0.08839626089467495,18,red,BTCUSDT
2024-12-31,22:00:00,93896.34,93896.34,93793.56,93793.56,-102.77999999999884,-0.10946113554585711,102.77999999999884,0.10946113554585711,20,red,BTCUSDT
2024-12-31,21:55:00,93869.55,93945.47,93858.29,93896.34,26.789999999993597,0.028539606294047,87.18000000000757,0.09287356762657066,29,green,BTCUSDT
2024-12-31,21:50:00,93876.0,93886.46,93839.89,93869.55,-6.44999999999709,-0.006870765690908315,46.570000000006985,0.0496079935233787,19,red,BTCUSDT
2024-12-31,21:45:00,93918.58,93918.59,93824.04,93876.0,-42.580000000001746,-0.045337142022379116,94.55000000000291,0.10067230573546035,17,red,BTCUSDT
2024-12-31,21:40:00,93967.78,93973.8,93884.09,93918.58,-49.19999999999709,-0.05235837219948912,89.7100000000064,0.09546889369952807,24,red,BTCUSDT
2024-12-31,21:35:00,93740.11,93972.88,93730.49,93967.78,227.66999999999825,0.24287362154791398,242.38999999999942,0.2585766114419958,26,green,BTCUSDT
2024-12-31,21:30:00,93613.7,93787.53,93596.81,93740.11,126.41000000000349,0.13503365426214697,190.72000000000116,0.20373086417906908,26,green,BTCUSDT
2024-12-31,21:25:00,93740.88,93751.15,93571.25,93613.7,-127.18000000000757,-0.13567186482568497,179.89999999999418,0.19191200253293353,26,red,BTCUSDT
2024-12-31,21:20:00,93624.88,93776.0,93588.96,93740.88,116.0,0.12389869017722639,187.0399999999936,0.19977595698920372,38,green,BTCUSDT
2024-12-31,21:15:00,93577.8,93637.32,93526.66,93624.88,47.080000000001746,0.05031107805483966,110.66000000000349,0.11825454327843088,28,green,BTCUSDT
2024-12-31,21:10:00,93568.74,93612.62,93509.11,93577.8,9.059999999997672,0.00968272096001044,103.50999999999476,0.11062455260164318,43,green,BTCUSDT
2024-12-31,21:05:00,93724.94,93739.83,93515.21,93568.74,-156.1999999999971,-0.1666578820962671,224.61999999999534,0.23965872904265967,69,red,BTCUSDT
2024-12-31,21:00:00,93571.0,93782.98,93567.02,93724.94,153.94000000000233,0.16451678404634165,215.95999999999185,0.23079800365496983,53,green,BTCUSDT
2024-12-31,20:55:00,93645.59,93680.99,93448.13,93571.0,-74.58999999999651,-0.07965137493393604,232.86000000000058,0.24866093534142994,79,red,BTCUSDT
2024-12-31,20:50:00,93819.97,93820.99,93618.38,93645.59,-174.38000000000466,-0.1858666124067239,202.61000000000058,0.2159561551767716,67,red,BTCUSDT
2024-12-31,20:45:00,93703.75,93822.79,93615.34,93819.97,116.22000000000116,0.124029187732616,207.4499999999971,0.22138921868121295,76,green,BTCUSDT
2024-12-31,20:40:00,93786.86,93840.52,93686.94,93703.75,-83.11000000000058,-0.08861582528725302,153.58000000000175,0.163754282849433,62,red,BTCUSDT
2024-12-31,20:35:00,93928.26,93948.77,93728.64,93786.86,-141.39999999999418,-0.1505404230845905,220.13000000000466,0.23435971240178904,51,red,BTCUSDT
2024-12-31,20:30:00,94102.13,94118.7,93910.14,93928.26,-173.8700000000099,-0.18476733735996187,208.55999999999767,0.22163154011497682,40,red,BTCUSDT
2024-12-31,20:25:00,94068.56,94145.29,94039.9,94102.13,33.570000000006985,0.03568673741790773,105.38999999999942,0.11203530701437274,33,green,BTCUSDT
2024-12-31,20:20:00,93980.27,94160.99,93973.84,94068.56,88.2899999999936,0.09394525042330013,187.15000000000873,0.1991375423799152,38,green,BTCUSDT
2024-12-31,20:15:00,93944.74,93984.63,93878.24,93980.27,35.529999999998836,0.037820105734497574,106.38999999999942,0.11324742609325378,40,green,BTCUSDT
2024-12-31,20:10:00,94201.21,94201.88,93876.09,93944.74,-256.47000000000116,-0.2722576493444205,325.79000000000815,0.34584481451990706,42,red,BTCUSDT
2024-12-31,20:05:00,94100.79,94249.37,94092.76,94201.21,100.4200000000128,0.10671536338856752,156.61000000000058,0.1664279332830262,36,green,BTCUSDT
2024-12-31,20:00:00,94176.61,94196.54,94092.48,94100.79,-75.82000000000698,-0.08050831305141158,104.05999999999767,0.1104945272504475,32,red,BTCUSDT
2024-12-31,19:55:00,94083.87,94180.2,94067.28,94176.61,92.74000000000524,0.09857162550818248,112.91999999999825,0.12002057313330995,25,green,BTCUSDT
2024-12-31,19:50:00,94039.51,94165.05,94029.97,94083.87,44.36000000000058,0.047171662208789246,135.08000000000175,0.1436417522805061,37,green,BTCUSDT
2024-12-31,19:45:00,93836.42,94069.11,93835.24,94039.51,203.0899999999965,0.21642982543451308,233.86999999999534,0.24923158833211598,45,green,BTCUSDT
2024-12-31,19:40:00,93923.09,93923.1,93700.02,93836.42,-86.66999999999825,-0.09227762842981237,223.08000000000175,0.23751348044448042,36,red,BTCUSDT
2024-12-31,19:35:00,93936.93,93967.02,93876.64,93923.09,-13.839999999996508,-0.014733289665732644,90.38000000000466,0.09621349132870817,37,red,BTCUSDT
2024-12-31,19:30:00,93940.03,94012.11,93906.61,93936.93,-3.1000000000058208,-0.003299977655963939,105.5,0.11230569119469092,31,red,BTCUSDT
2024-12-31,19:25:00,93967.19,94040.03,93927.02,93940.03,-27.160000000003492,-0.02890370564449516,113.00999999999476,0.12026538199130436,36,red,BTCUSDT
2024-12-31,19:20:00,94040.77,94061.96,93917.5,93967.19,-73.58000000000175,-0.07824266007179838,144.4600000000064,0.15361422497923655,40,red,BTCUSDT
2024-12-31,19:15:00,94251.83,94253.08,94003.61,94040.77,-211.05999999999767,-0.22393199155920648,249.47000000000116,0.26468451593990394,50,red,BTCUSDT
2024-12-31,19:10:00,94065.67,94289.57,94060.08,94251.83,186.1600000000035,0.19790429388320255,229.49000000000524,0.24396785777426053,72,green,BTCUSDT
2024-12-31,19:05:00,93905.79,94075.41,93872.43,94065.67,159.88000000000466,0.17025574248404138,202.98000000001048,0.21615280591325675,64,green,BTCUSDT
2024-12-31,19:00:00,93886.51,93973.85,93858.35,93905.79,19.279999999998836,0.020535431554542648,115.5,0.12302086849324785,52,green,BTCUSDT
2024-12-31,18:55:00,93942.87,93972.08,93821.75,93886.51,-56.36000000000058,-0.059993909064094575,150.33000000000175,0.16002278831805092,51,red,BTCUSDT
2024-12-31,18:50:00,94137.58,94216.62,93883.56,93942.87,-194.7100000000064,-0.20683556981176532,333.0599999999977,0.3538013193030856,47,red,BTCUSDT
2024-12-31,18:45:00,94094.88,94208.9,94016.18,94137.58,42.69999999999709,0.045379727356044335,192.72000000000116,0.20481454463834925,42,green,BTCUSDT
2024-12-31,18:40:00,94055.67,94119.28,93965.92,94094.88,39.2100000000064,0.041688076859169046,153.36000000000058,0.163052371005385,51,green,BTCUSDT
